originreportzone,destreportzone,departtime,trippurpose,modeprimary,tripfactor
240,240,850,30,2,11.12
240,240,1515,80,7,11.12
240,240,850,30,2,11.12
240,240,1515,80,7,11.12
300,300,1000,43,1,7.96
300,300,1100,80,1,7.96
450,450,820,52,1,44.39
450,360,830,41,1,44.39
360,360,900,44,1,44.39
360,450,910,80,1,44.39
450,450,1600,51,1,44.39
450,450,1610,80,1,44.39
450,360,715,12,1,44.39
360,450,1640,80,1,44.39
200,200,700,10,3,44.39
200,450,2300,80,2,44.39
450,140,820,30,18,44.39
140,450,1500,80,18,44.39
450,450,715,30,18,44.39
450,450,1420,80,18,44.39
450,450,2140,80,6,44.39
50,50,1010,41,7,4.79
50,50,1030,41,3,4.79
50,50,1130,41,3,4.79
50,50,1140,44,7,4.79
50,50,1230,80,7,4.79
50,140,900,43,1,4.79
140,50,1100,80,1,4.79
120,140,1330,43,1,22.12
140,120,1600,80,1,22.12
120,140,900,10,1,22.12
140,120,1745,80,1,22.12
120,120,820,10,7,22.12
120,120,1200,80,7,22.12
120,120,1245,10,7,22.12
120,120,1730,80,7,22.12
50,120,2330,80,1,22.12
300,300,1630,41,2,11.02
300,300,1710,80,2,11.02
300,300,1630,41,1,11.02
300,300,1710,80,1,11.02
700,425,720,80,1,31.36
425,425,845,10,1,31.36
425,425,1745,80,1,31.36
200,240,1130,10,2,9.37
240,200,2030,80,3,9.37
200,240,1130,52,1,9.37
240,200,1150,80,1,9.37
450,450,925,44,1,8.31
450,450,1050,43,7,8.31
450,450,1130,80,1,8.31
450,450,1500,46,7,8.31
450,450,1510,80,7,8.31
50,50,1715,41,1,8.31
1,50,1830,46,1,8.31
50,1,1910,46,7,8.31
1,50,2200,46,7,8.31
50,450,2230,80,1,8.31
425,50,715,10,1,8.96
50,425,1519,80,1,8.96
560,200,840,11,1,10.01
200,560,1310,80,1,10.01
560,350,1200,11,1,10.01
350,560,1600,80,1,10.01
50,50,915,20,7,36.74
50,50,1600,80,3,36.74
50,50,955,20,3,36.74
50,50,1505,80,3,36.74
180,50,830,46,1,8.54
50,180,1200,80,2,8.54
180,200,1330,41,1,8.54
200,180,1445,80,1,8.54
180,200,1330,41,2,8.54
200,180,1415,80,2,8.54
120,100,900,46,6,31.03
100,120,1030,80,6,31.03
120,240,1800,44,1,31.03
240,120,2230,80,1,31.03
120,100,1200,46,6,31.03
100,120,1330,80,6,31.03
120,240,1800,44,2,31.03
240,120,2230,80,2,31.03
120,120,730,30,7,31.03
120,120,1430,80,7,31.03
300,300,1630,46,1,9.06
300,300,1745,80,1,9.06
300,1,650,10,1,9.06
1,1,1200,44,7,9.06
1,1,1315,10,7,9.06
1,300,1545,80,1,9.06
50,50,1345,46,1,11.62
50,50,1445,80,1,11.62
500,450,1130,43,1,13.87
450,500,1320,80,1,13.87
500,450,1100,43,2,13.87
450,500,1320,80,2,13.87
360,360,905,46,1,25.16
360,360,1320,44,1,25.16
360,360,1520,80,1,25.16
360,360,905,46,2,25.16
360,360,1320,44,2,25.16
360,360,1520,80,2,25.16
360,50,1835,46,1,25.16
50,360,2135,80,1,25.16
360,260,730,10,1,25.16
260,360,1730,80,1,25.16
240,200,1000,43,1,17.26
425,425,1500,41,1,17.26
425,240,1600,80,1,17.26
200,200,845,46,1,10.68
200,200,1100,80,1,10.68
500,500,1930,46,1,8.83
500,500,2100,80,1,8.83
500,500,1930,46,2,8.83
500,500,2100,80,2,8.83
425,180,1600,46,1,25.89
180,425,1700,80,1,25.89
425,180,1600,46,2,25.89
180,425,1700,80,2,25.89
425,180,1600,46,2,25.89
180,425,1700,80,2,25.89
425,180,1600,46,2,25.89
180,425,1700,80,2,25.89
425,260,840,43,1,19.75
425,425,1015,80,1,19.75
425,200,1120,11,1,19.75
200,425,1500,80,1,19.75
425,260,2200,46,1,19.75
260,260,2240,46,1,19.75
260,425,2400,80,1,19.75
425,425,800,30,18,19.75
425,425,1500,80,18,19.75
425,500,1730,46,2,19.75
500,425,1930,80,2,19.75
425,425,800,30,18,19.75
425,425,1500,80,18,19.75
425,425,800,30,18,19.75
425,425,1500,80,18,19.75
100,100,845,80,7,14.01
100,100,1745,46,7,14.01
100,100,2100,80,7,14.01
500,200,645,10,1,31.77
200,500,1540,80,1,31.77
500,500,1615,41,1,31.77
500,500,1650,41,1,31.77
500,500,1715,41,1,31.77
500,500,1740,80,1,31.77
180,140,725,10,1,19.91
140,140,930,44,1,19.91
140,140,940,10,1,19.91
140,200,1630,11,1,19.91
200,260,2115,44,1,19.91
260,180,2300,80,1,19.91
180,400,1715,52,1,19.91
400,180,1725,80,1,19.91
180,400,1715,10,2,19.91
400,180,2205,80,2,19.91
260,560,900,46,2,12.64
560,260,2000,80,2,12.64
100,140,1445,46,1,21.61
140,100,1815,80,1,21.61
120,120,1000,41,7,38.34
120,120,1400,80,7,38.34
120,300,1130,12,1,38.34
300,300,1500,12,1,38.34
300,120,1700,80,1,38.34
140,360,700,12,1,9.57
360,200,1230,41,1,9.57
200,140,1330,80,1,9.57
240,50,1000,10,1,15.69
50,200,1500,41,1,15.69
200,240,1510,80,1,15.69
180,180,900,52,1,47.13
180,180,915,80,1,47.13
180,180,1530,51,1,47.13
180,180,1545,80,1,47.13
180,400,1900,52,1,47.13
400,180,1910,80,1,47.13
180,400,730,52,1,47.13
400,140,800,12,1,47.13
140,180,1700,80,1,47.13
180,400,2100,51,1,47.13
400,180,2115,80,1,47.13
180,180,2200,80,1,47.13
180,400,1350,51,1,47.13
400,180,1415,80,1,47.13
180,400,730,30,2,47.13
400,180,1415,80,2,47.13
180,400,1900,46,2,47.13
400,180,2100,80,2,47.13
180,180,900,30,2,47.13
180,180,1545,80,2,47.13
500,500,800,52,1,20.85
500,500,810,80,1,20.85
500,500,1200,41,1,20.85
500,500,1220,80,1,20.85
500,500,1430,51,1,20.85
500,500,1445,80,1,20.85
500,500,1600,41,1,20.85
500,500,1620,80,1,20.85
500,120,600,10,2,20.85
120,500,1500,80,2,20.85
500,500,800,30,2,20.85
500,500,1445,80,2,20.85
500,500,845,20,18,20.85
500,500,1545,80,18,20.85
500,500,1045,41,1,12.83
500,500,1120,51,1,12.83
500,500,1220,41,1,12.83
500,500,1235,44,1,12.83
500,500,1305,41,1,12.83
500,500,1315,40,1,12.83
500,500,1330,41,1,12.83
500,200,1345,41,1,12.83
200,50,1430,43,1,12.83
50,500,1655,80,1,12.83
500,500,800,10,1,12.83
260,500,1755,46,1,12.83
500,500,1900,80,1,12.83
200,200,930,41,6,3.61
200,200,1100,80,6,3.61
200,200,1600,41,1,3.61
200,200,1615,80,1,3.61
200,140,1900,46,2,3.61
200,200,2115,80,7,3.61
200,200,800,46,6,3.61
200,200,805,30,6,3.61
200,200,1500,80,6,3.61
200,200,1600,41,2,3.61
200,200,1615,80,2,3.61
200,140,1900,46,2,3.61
200,200,2115,80,7,3.61
200,200,820,30,7,3.61
200,200,1500,80,7,3.61
200,200,1600,41,2,3.61
200,200,1615,80,2,3.61
200,140,1900,46,2,3.61
200,200,2115,80,7,3.61
50,50,740,43,1,6.15
50,50,1030,80,1,6.15
140,140,1410,41,1,14.29
140,140,1420,43,7,14.29
140,140,1510,41,7,14.29
140,140,1535,41,7,14.29
140,140,1555,41,7,14.29
140,120,1730,41,1,14.29
120,100,1840,41,1,14.29
100,140,1850,80,1,14.29
50,50,1415,10,6,14.33
50,50,1755,80,6,14.33
50,1,1840,41,7,14.33
1,50,1855,80,7,14.33
600,600,2230,44,2,14.33
600,50,2400,80,11,14.33
500,500,820,11,1,71.67
500,500,1610,80,1,71.67
500,500,1710,41,1,71.67
500,500,1930,80,1,71.67
500,500,900,52,1,71.67
500,500,905,80,1,71.67
500,500,610,44,1,71.67
500,140,615,11,1,71.67
140,500,1410,80,1,71.67
500,560,720,30,18,71.67
560,500,1425,80,18,71.67
500,560,720,30,18,71.67
560,500,1425,80,18,71.67
500,500,900,30,2,71.67
500,500,1545,80,7,71.67
50,240,1200,43,1,12.6
240,300,1300,41,1,12.6
300,300,1410,41,1,12.6
300,200,1440,41,2,12.6
200,50,1545,80,1,12.6
50,240,1200,41,2,12.6
240,300,1315,41,2,12.6
300,200,1425,41,2,12.6
200,50,1530,80,2,12.6
140,50,2000,80,1,12.6
260,240,715,10,1,24.73
240,260,1625,80,1,24.73
260,260,840,52,1,24.73
260,50,855,10,1,24.73
50,260,1730,80,1,24.73
260,260,840,30,2,24.73
260,260,1530,80,2,24.73
260,260,850,30,18,24.73
260,260,1555,80,18,24.73
140,50,1240,46,1,11.85
50,50,1440,44,1,11.85
50,140,1510,80,1,11.85
140,140,730,46,6,33.96
140,140,740,10,6,33.96
140,140,1620,80,6,33.96
140,140,715,10,6,33.96
140,140,1530,80,6,33.96
140,120,630,30,4,33.96
120,140,1515,80,4,33.96
140,140,845,30,6,33.96
140,140,1430,80,6,33.96
140,180,845,30,18,33.96
180,140,1500,80,18,33.96
500,500,820,52,1,12.44
500,500,830,52,1,12.44
500,500,835,80,1,12.44
500,500,915,41,1,12.44
500,500,1000,80,1,12.44
500,500,1450,51,7,12.44
500,500,1525,80,7,12.44
500,1,1800,12,1,12.44
1,500,2300,80,1,12.44
500,500,1820,46,1,12.44
500,500,2000,80,1,12.44
500,500,820,30,2,12.44
500,500,820,52,2,12.44
500,500,830,30,2,12.44
500,500,1525,80,7,12.44
500,500,1820,46,2,12.44
500,500,2000,80,2,12.44
260,200,1230,80,2,13.46
500,500,1800,43,1,59.95
500,500,1830,80,1,59.95
500,260,1005,41,1,8.59
260,260,1015,41,1,8.59
260,500,1020,41,1,8.59
500,500,1035,41,1,8.59
500,500,1045,41,1,8.59
500,500,1100,41,1,8.59
500,500,1125,80,1,8.59
500,500,1625,41,1,8.59
500,500,1645,80,1,8.59
500,260,1005,41,2,8.59
260,260,1015,41,2,8.59
260,500,1020,41,2,8.59
500,500,1035,41,2,8.59
500,500,1045,41,2,8.59
500,500,1100,41,2,8.59
500,500,1125,80,2,8.59
260,500,730,10,13,25.37
500,50,1800,46,13,25.37
50,260,2020,80,13,25.37
260,500,2130,10,1,25.37
500,260,2145,80,1,25.37
260,500,745,10,1,25.37
500,260,1630,80,1,25.37
260,260,755,51,1,25.37
260,200,800,30,1,25.37
200,260,1445,80,1,25.37
260,260,1640,10,1,25.37
260,260,2115,80,1,25.37
50,240,1400,51,1,5.66
240,50,1600,80,1,5.66
50,140,930,46,1,5.66
140,50,1130,80,1,5.66
50,840,1900,46,1,5.66
200,200,800,10,7,13.71
200,200,1635,80,7,13.71
1,750,1000,46,1,16.08
750,240,1530,44,1,16.08
240,1,1730,80,1,16.08
560,500,820,10,1,11.93
500,1,1125,11,1,11.93
1,500,1430,10,1,11.93
500,560,1720,80,1,11.93
560,500,1020,46,1,11.93
500,560,1220,80,1,11.93
50,50,1000,41,7,22.27
50,1,1205,46,7,22.27
1,50,1400,80,7,22.27
500,450,1520,80,1,29.94
200,50,715,10,1,14.13
50,140,1530,41,1,14.13
140,200,1800,80,1,14.13
1,50,1630,80,7,27.41
425,425,830,52,1,18.96
425,240,900,10,1,18.96
240,425,1700,80,1,18.96
425,425,830,30,2,18.96
425,425,1730,80,2,18.96
200,200,720,52,7,50.95
200,200,730,80,7,50.95
200,200,1615,51,7,50.95
200,200,1630,80,7,50.95
180,300,745,10,1,10.13
300,300,1400,43,1,10.13
300,300,1515,41,1,10.13
300,180,1600,80,1,10.13
360,360,1500,80,1,23.65
100,200,730,10,1,6.16
200,100,1705,80,1,6.16
140,100,630,10,3,11.57
140,50,615,10,1,11.57
50,140,1445,80,1,11.57
180,180,1510,41,1,12.56
180,180,1530,80,1,12.56
300,140,1310,41,1,12.56
140,300,1510,41,1,12.56
300,300,1610,41,1,12.56
300,120,1710,41,1,12.56
300,180,1820,80,1,12.56
180,180,1910,41,1,12.56
180,180,2010,80,1,12.56
260,260,800,10,3,8.57
260,260,1700,80,6,8.57
260,260,1900,41,3,8.57
260,260,2000,80,3,8.57
260,260,645,10,3,8.57
260,260,1530,80,3,8.57
260,260,1900,41,3,8.57
260,260,2000,80,3,8.57
200,240,1530,41,6,9.98
240,200,1625,80,6,9.98
500,500,1300,43,1,15.43
500,560,1400,46,1,15.43
560,500,1500,80,1,15.43
500,500,1300,43,2,15.43
500,560,1400,46,2,15.43
560,500,1500,80,2,15.43
140,140,1150,52,1,8.72
140,140,1205,40,1,8.72
140,140,1220,51,1,8.72
140,140,1250,80,1,8.72
140,140,1150,43,2,8.72
140,140,1250,80,2,8.72
50,50,830,52,7,8.52
50,50,845,80,7,8.52
50,50,1615,51,7,8.52
50,50,1630,80,7,8.52
500,500,1130,44,1,21.33
500,260,1150,41,1,21.33
260,500,1330,51,1,21.33
500,500,1350,80,1,21.33
500,500,1615,52,1,21.33
500,500,1640,80,1,21.33
500,260,730,10,1,21.33
260,500,1515,80,1,21.33
500,500,2030,41,1,21.33
500,500,2050,80,1,21.33
500,560,715,30,18,21.33
560,500,1420,80,18,21.33
500,500,850,30,7,21.33
500,500,1550,80,7,21.33
300,300,730,43,2,8.27
300,300,830,80,2,8.27
300,300,730,52,1,8.27
300,300,830,80,1,8.27
260,180,915,44,1,26.62
180,180,930,10,1,26.62
180,260,1205,80,1,26.62
260,200,800,10,1,26.62
200,260,1645,80,1,26.62
300,300,1100,41,1,22.38
300,300,1130,80,1,22.38
1,1,700,41,7,6.7
1,1,730,80,7,6.7
360,200,800,10,1,34.08
200,360,1630,80,1,34.08
360,120,1800,51,1,34.08
120,360,1840,80,1,34.08
360,500,810,10,1,34.08
500,360,1800,80,1,34.08
360,120,800,30,2,34.08
120,360,1840,80,2,34.08
360,450,840,30,18,34.08
450,360,1610,80,18,34.08
300,300,1000,41,1,10.7
300,300,1130,80,1,10.7
300,300,1630,44,1,10.7
300,300,1715,80,1,10.7
300,300,1000,41,2,10.7
300,300,1130,80,2,10.7
300,300,1630,44,2,10.7
300,300,1715,80,2,10.7
240,200,820,10,3,9.17
200,240,1650,80,3,9.17
500,120,720,10,2,20.66
120,500,1630,41,1,20.66
500,500,1715,80,1,20.66
300,300,1115,41,1,9.82
300,300,1130,80,1,9.82
50,1,740,10,1,12.79
1,50,1500,11,1,12.79
50,1,1615,10,1,12.79
1,50,1720,80,1,12.79
140,50,2310,80,1,12.79
300,140,1730,80,1,5.77
180,140,1015,41,1,6.75
140,180,1145,80,1,6.75
180,140,1200,41,1,6.75
140,180,1300,80,1,6.75
200,200,2030,41,1,14.93
50,180,2200,80,1,14.93
500,500,1600,41,1,13.92
500,500,1620,80,1,13.92
500,260,1330,80,1,6.67
260,260,1730,41,1,6.67
260,260,1745,80,1,6.67
260,360,710,12,1,6.67
360,425,1500,12,1,6.67
425,260,1640,80,1,6.67
50,50,1430,43,7,16.87
50,1,1540,44,7,16.87
1,1,1550,44,7,16.87
1,50,1610,80,7,16.87
450,450,830,46,1,39.22
450,450,915,80,1,39.22
140,180,2130,80,1,4.38
260,260,740,52,1,12.34
260,260,750,80,1,12.34
260,260,1410,51,1,12.34
260,260,1430,80,1,12.34
300,1,715,10,1,9.27
300,300,1745,80,1,9.27
260,260,845,41,7,14.0
260,260,900,41,7,14.0
260,260,925,80,7,14.0
140,50,1630,80,2,42.41
50,50,1715,41,7,42.41
50,50,1745,80,7,42.41
180,140,900,12,3,16.53
140,180,1500,80,3,16.53
1,100,800,10,7,22.12
100,1,1700,80,7,22.12
240,240,900,46,7,9.7
240,240,1015,41,7,9.7
240,240,1030,80,7,9.7
240,240,1200,41,7,9.7
240,240,1230,80,7,9.7
240,1,1650,51,1,9.7
1,240,1730,44,1,9.7
240,1,2030,52,1,9.7
1,240,2100,80,1,9.7
500,500,750,10,1,9.33
500,500,1700,80,1,9.33
200,500,800,10,1,10.24
500,50,930,11,1,10.24
50,500,1030,11,1,10.24
500,50,1230,11,1,10.24
50,500,1400,10,1,10.24
500,200,1830,80,1,10.24
200,200,1600,41,1,10.24
200,200,1700,43,1,10.24
200,200,1800,80,1,10.24
425,200,1745,80,1,16.83
425,200,1745,80,2,16.83
500,260,730,41,1,9.01
260,500,845,41,1,9.01
500,500,920,41,1,9.01
500,500,1030,80,1,9.01
560,180,1615,52,1,7.6
180,560,1730,80,1,7.6
560,180,1615,52,2,7.6
180,560,1730,80,2,7.6
300,300,1020,46,7,9.86
300,300,1710,41,1,9.86
300,100,1800,44,1,9.86
300,300,1020,46,7,9.86
300,300,1710,41,2,9.86
300,100,1800,44,2,9.86
500,500,1330,10,11,34.29
500,500,2030,80,7,34.29
120,120,1130,46,14,16.06
120,120,1630,80,1,16.06
300,120,1030,80,1,16.06
120,180,1210,46,1,16.06
180,120,1615,80,1,16.06
240,240,1040,43,7,15.47
240,240,1540,46,7,15.47
240,240,1752,80,7,15.47
240,240,1100,41,1,5.13
240,240,1130,41,1,5.13
240,240,1135,80,1,5.13
240,240,1200,41,7,5.13
240,240,1215,80,7,5.13
180,180,1400,41,7,16.78
180,180,1430,41,7,16.78
180,180,1500,80,7,16.78
425,425,745,10,1,10.42
425,425,1545,80,1,10.42
300,300,1000,46,2,11.15
300,300,1100,80,7,11.15
300,120,1215,46,1,11.15
120,120,1500,41,1,11.15
120,300,1515,80,1,11.15
300,300,1000,46,1,11.15
300,300,1015,43,1,11.15
300,300,1130,80,1,11.15
500,500,730,11,2,5.65
500,1,750,10,4,5.65
1,500,1600,11,4,5.65
500,500,1700,80,2,5.65
500,500,730,52,1,5.65
500,500,750,80,1,5.65
500,500,1645,51,1,5.65
500,500,1700,80,1,5.65
500,450,715,30,18,5.65
450,500,1415,80,18,5.65
400,240,1930,46,1,27.63
240,400,2200,80,1,27.63
400,400,900,44,1,27.63
400,120,920,10,1,27.63
120,240,1800,43,1,27.63
240,240,1900,44,1,27.63
240,240,1930,46,1,27.63
240,400,2200,80,1,27.63
500,500,1700,41,1,16.05
500,500,1800,44,1,16.05
500,500,1815,80,1,16.05
425,500,730,10,1,11.83
500,425,1700,80,1,11.83
425,50,1745,46,3,11.83
50,425,2230,80,3,11.83
425,50,1200,10,1,11.83
50,425,1700,80,1,11.83
425,50,1745,46,3,11.83
50,425,2230,80,3,11.83
50,1,930,10,7,10.18
1,1,1200,44,7,10.18
1,1,1815,41,7,10.18
1,50,2000,80,7,10.18
120,50,750,10,4,23.34
50,120,1630,80,4,23.34
1,1,1400,777,7,7.89
1,1,1643,80,7,7.89
1,1,1400,777,7,7.89
1,1,1643,80,7,7.89
200,200,1205,46,7,10.65
200,200,1240,80,7,10.65
200,200,1205,46,7,10.65
200,200,1240,80,7,10.65
180,140,930,41,1,7.64
140,180,1030,41,1,7.64
180,180,1100,80,1,7.64
180,140,930,41,2,7.64
140,180,1100,80,2,7.64
180,1,1300,46,4,7.64
1,180,1530,80,4,7.64
425,425,640,52,1,30.68
425,425,650,80,1,30.68
425,425,815,52,7,30.68
425,425,830,80,7,30.68
425,425,1435,51,7,30.68
425,425,1500,80,7,30.68
425,425,1520,51,1,30.68
425,425,1545,80,1,30.68
425,425,640,10,2,30.68
425,425,1530,80,2,30.68
425,425,640,52,2,30.68
425,425,650,80,2,30.68
425,425,815,30,7,30.68
425,425,1500,80,7,30.68
350,300,1210,41,1,4.71
300,350,1430,80,1,4.71
500,260,830,10,1,9.69
260,500,1500,80,1,9.69
500,500,1715,41,1,9.69
500,500,1740,80,1,9.69
450,140,940,10,1,12.53
140,450,1800,80,1,12.53
450,425,1300,41,1,12.53
425,360,1400,43,1,12.53
360,450,1430,80,1,12.53
50,240,1500,41,2,17.55
240,50,1545,80,2,17.55
50,200,715,12,1,17.55
200,240,1500,41,1,17.55
240,50,1545,80,1,17.55
140,200,900,41,11,11.03
200,140,950,51,1,11.03
140,140,1020,80,1,11.03
140,120,1030,10,1,11.03
120,120,1700,41,7,11.03
120,140,1715,80,7,11.03
140,140,1730,46,7,11.03
140,140,1745,80,7,11.03
140,140,900,46,7,11.03
140,140,915,80,7,11.03
140,120,1030,52,2,11.03
120,140,1040,80,1,11.03
140,300,1730,41,2,11.03
300,300,1800,44,2,11.03
300,140,2045,80,2,11.03
140,140,850,30,18,11.03
140,140,1020,80,2,11.03
140,120,1030,52,2,11.03
120,140,1040,80,2,11.03
140,140,850,30,18,11.03
140,140,1545,80,18,11.03
260,260,910,43,1,26.8
260,425,950,41,1,26.8
425,260,1045,43,1,26.8
260,260,1130,80,1,26.8
50,140,815,41,1,35.57
140,50,1000,80,1,35.57
300,120,830,41,1,10.32
120,100,950,44,1,10.32
100,350,1015,41,1,10.32
350,300,1115,80,1,10.32
300,120,830,41,2,10.32
120,100,950,44,2,10.32
100,350,1015,888,2,10.32
350,300,1115,80,2,10.32
180,200,1135,80,1,15.62
200,240,1420,41,1,15.62
240,200,1530,80,1,15.62
200,240,1420,41,2,15.62
240,200,1530,80,2,15.62
240,240,1030,41,1,16.34
240,240,1055,41,1,16.34
50,240,1440,80,1,16.34
300,300,1530,41,1,14.29
300,300,1625,80,1,14.29
200,50,945,46,1,3.95
50,50,1130,41,7,3.95
50,200,1200,80,1,3.95
50,200,1700,46,7,11.66
200,50,1800,80,7,11.66
200,600,800,10,2,22.69
600,240,1700,41,7,22.69
240,200,1805,80,7,22.69
200,50,800,52,1,22.69
50,200,830,80,1,22.69
350,300,1000,41,1,5.69
300,350,1200,80,1,5.69
350,300,1100,41,2,5.69
300,350,1200,80,2,5.69
200,500,740,10,1,26.66
500,500,1630,41,1,26.66
500,200,1640,80,1,26.66
200,500,900,10,1,26.66
500,200,1900,80,1,26.66
50,50,1240,52,1,10.95
50,50,1250,80,1,10.95
50,1,1830,46,7,10.95
1,50,1900,80,7,10.95
50,50,1240,20,2,10.95
50,50,1500,80,7,10.95
50,50,1840,20,7,10.95
50,50,2200,80,7,10.95
50,1,830,10,7,17.38
1,50,1630,80,7,17.38
50,1,1930,44,7,17.38
1,50,2030,80,7,17.38
50,1,1000,40,7,17.38
1,50,1015,80,7,17.38
50,50,1400,44,7,17.38
50,50,1425,80,7,17.38
50,1,1930,44,7,17.38
1,50,2030,80,7,17.38
200,200,630,46,1,6.21
200,450,700,41,1,6.21
450,260,750,12,1,6.21
260,200,1315,80,1,6.21
200,260,1335,12,1,6.21
260,200,1700,80,1,6.21
200,50,1900,12,1,6.21
50,200,2015,80,1,6.21
200,200,830,43,1,6.21
200,200,1130,41,1,6.21
200,200,1200,80,1,6.21
200,200,1250,43,7,12.09
200,140,1300,43,3,12.09
140,200,1650,43,2,12.09
200,200,1730,80,2,12.09
200,200,1950,43,1,12.09
200,200,2000,80,1,12.09
200,260,940,46,1,12.09
260,200,1115,80,1,12.09
200,140,1620,51,1,12.09
140,200,1650,43,1,12.09
200,200,1730,80,1,12.09
200,500,1755,51,1,12.09
500,500,1830,52,1,12.09
500,200,1915,80,1,12.09
300,300,1745,44,1,32.62
300,300,1850,46,7,32.62
300,300,2115,80,1,32.62
240,180,730,10,8,36.83
180,240,1945,80,8,36.83
360,360,1105,11,1,10.01
360,360,1600,80,1,10.01
360,140,700,10,1,10.01
140,360,1500,80,1,10.01
140,120,1300,41,1,6.65
120,140,1400,80,1,6.65
140,360,915,10,1,6.65
360,140,1900,80,1,6.65
450,425,800,52,1,16.42
425,425,815,10,1,16.42
425,425,1245,41,1,16.42
425,425,1320,10,1,16.42
425,425,1615,51,1,16.42
425,450,1630,80,1,16.42
450,400,720,10,6,16.42
400,450,1530,80,6,16.42
50,200,1445,41,1,6.39
200,50,1700,80,1,6.39
240,240,810,52,1,24.1
240,240,830,80,1,24.1
240,200,1110,41,1,24.1
200,240,1205,80,1,24.1
240,240,1430,51,1,24.1
240,240,1505,80,1,24.1
240,50,1720,41,1,24.1
50,240,1800,80,1,24.1
260,240,830,80,1,23.9
50,1,900,10,7,18.45
1,50,1704,80,7,18.45
140,100,700,10,4,11.71
100,100,1600,43,7,11.71
100,140,1700,80,3,11.71
140,300,1300,41,1,11.71
300,140,1600,80,1,11.71
425,260,1130,46,1,9.93
260,425,1230,80,1,9.93
425,50,1330,46,1,9.93
50,425,1600,80,1,9.93
425,425,1500,41,1,9.93
425,425,1600,80,1,9.93
425,425,730,12,1,9.93
425,425,1500,80,1,9.93
450,450,1100,51,1,8.53
450,450,1145,80,1,8.53
450,360,1700,52,1,8.53
360,450,1745,80,1,8.53
450,425,900,41,1,8.53
425,450,1000,80,1,8.53
100,180,945,51,1,17.94
180,100,1030,80,1,17.94
100,180,1120,52,1,17.94
180,140,1245,46,1,17.94
140,100,1545,80,1,17.94
140,1,700,10,1,12.61
1,140,1530,80,1,12.61
180,140,1715,80,1,12.61
700,140,2330,80,1,12.61
140,140,1410,41,1,10.07
140,140,1420,80,7,10.07
140,140,1440,41,1,10.07
140,140,1645,80,1,10.07
140,140,1410,41,2,10.07
140,140,1420,80,2,10.07
140,140,1600,46,7,10.07
140,140,1730,80,7,10.07
120,120,615,46,2,42.73
120,100,1330,51,1,42.73
100,120,1345,51,1,42.73
120,100,1420,52,1,42.73
100,120,1445,80,1,42.73
120,300,1825,46,1,42.73
300,300,1845,41,1,42.73
300,300,2030,46,1,42.73
300,120,2115,80,1,42.73
120,120,615,46,1,42.73
120,120,700,80,1,42.73
120,120,730,30,3,42.73
120,120,1430,80,3,42.73
120,300,1825,46,2,42.73
300,120,2115,80,2,42.73
120,120,750,30,7,42.73
120,120,1435,80,7,42.73
120,120,750,30,7,42.73
120,120,1435,80,7,42.73
180,140,1845,41,2,19.07
140,180,1930,80,2,19.07
180,50,555,10,3,19.07
50,180,1500,80,3,19.07
180,140,1845,43,1,19.07
140,180,1930,80,1,19.07
180,180,2030,43,1,19.07
180,180,2045,80,1,19.07
300,1,600,10,4,17.48
1,300,1500,80,4,17.48
500,500,1430,46,1,7.76
500,500,1515,80,1,7.76
140,140,1900,41,7,30.63
140,140,1940,80,7,30.63
300,300,630,10,1,23.82
300,300,1130,777,1,23.82
300,300,1230,80,1,23.82
140,140,805,52,1,9.37
140,200,1330,20,1,9.37
200,140,1435,80,1,9.37
140,140,1440,51,1,9.37
140,140,1500,80,1,9.37
140,140,1515,41,1,9.37
140,140,1600,80,1,9.37
140,140,805,30,2,9.37
140,140,1500,80,2,9.37
140,140,1515,41,2,9.37
140,140,1600,80,2,9.37
140,140,845,30,7,9.37
140,140,1600,80,7,9.37
120,120,730,10,6,7.25
120,120,1600,51,6,7.25
120,120,1625,80,6,7.25
500,500,900,10,1,16.8
500,500,1630,80,1,16.8
500,260,1625,43,8,19.89
260,500,1754,80,8,19.89
240,240,820,30,7,8.72
240,240,1500,80,7,8.72
240,240,730,30,18,8.72
240,240,1430,80,18,8.72
50,240,1500,43,6,9.12
240,50,1545,80,6,9.12
50,50,1745,46,6,9.12
50,50,1930,80,6,9.12
50,50,1950,46,6,9.12
50,50,2100,80,6,9.12
50,1,1330,11,7,9.12
1,50,1700,80,7,9.12
50,240,1715,43,6,9.12
240,50,1800,41,6,9.12
50,50,1830,80,6,9.12
140,140,750,52,7,12.78
140,100,805,10,1,12.78
100,140,1630,51,1,12.78
140,140,1645,80,1,12.78
360,200,1130,41,1,16.07
200,260,1235,44,1,16.07
260,260,1245,11,1,16.07
360,360,1730,80,1,16.07
400,400,730,52,1,7.67
400,400,740,80,1,7.67
400,140,800,10,1,7.67
140,400,1630,80,1,7.67
400,140,700,10,1,7.67
140,400,1500,51,1,7.67
400,400,1515,80,1,7.67
400,400,730,30,2,7.67
400,400,1515,80,2,7.67
240,50,530,46,1,19.24
50,240,700,80,1,19.24
425,425,1800,41,1,24.39
425,140,1825,10,1,24.39
360,1,740,10,4,20.31
1,360,1700,80,4,20.31
360,360,745,30,16,20.31
360,360,1430,80,16,20.31
360,360,745,30,16,20.31
360,360,1430,80,16,20.31
1,180,1325,80,1,13.31
200,240,1600,51,1,6.15
240,200,1630,80,1,6.15
200,200,1645,46,7,6.15
